date,activity_action,activity_type,activity_name,contact_id
2019-10-02,open,email_open,2019_10_15 - webinar -6sense+ series 02 - abm search & display.01_invite,aa8b640494759ac08
2019-10-02,open,email_open,2019_10_15 - webinar -6sense+ series 02 - abm search & display.01_invite,69b8644c6685cbc84
2019-04-11,open,email_open,re: 6sense | onsite scheduling (1555006280.0),b4608ca470cc48a80
2019-10-08,view,known_web_visit,6sense.com/resources/reports/topo-2019-sales-development-benchmark-report/,bb5bc46c8ac6547c6
2019-02-07,open,email_open,2019_02_email_talkingsense_prospect.2019_02_email_talkingsense1_prospect,b47550b45b595c87b
2019-10-07,view,known_web_visit,6sense.com/contact-us/,bb5bc46c8ac6547c6
2019-08-07,open,email_open,2019_08 - tradeshow - b2bsmx - aug 12-13.01_em - invite,c8488c6c554bb4904
2019-08-07,open,email_open,2019_08 - tradeshow - b2bsmx - aug 12-13.01_em - invite,69b8644c6685cbc84
2019-11-22,open,email_open,2019_11 - tradeshow - hypergrowth - nov 18.03_em - post email 1,a5c5b970905a5a904
2019-04-15,fill_out,form_fill,standard responsive form - event,76a75c870a6ca46b4
2019-10-23,open,email_open,2019_10_30 - webinar -6sense+ series 03 - personalize at scale.01_invite,57b4a4895c4a450b4
2019-07-06,open,email_open,2019_07_10 - webinar - sensei series 04 - going account based.01_invite,b58974bc54bacb000
2019-11-15,view,known_web_visit,6sense.com/contact-us/,7455cc67ca84a0cc6
2019-08-27,click,email_click,6sense | follow up & meeting recap (1558565828.0),688a5aaabc5b95864
2019-10-06,fill_out,form_fill,standard responsive form - event,bb5bc46c8ac6547c6
2019-05-01,open,email_open,2019_04 - tradeshow - gartner marketing symposium - april 29-may 1.08 speaking session aprimo followup,69c0ca8969c448c9b
2019-04-17,open,email_open,2019_05 - tradeshow - siriusdecisions summit - may 5-8.02_em - invite - are you ready for siriusdecisions summit?,4bb5bccc665c54c9b
2019-04-18,open,email_open,2019_05 - tradeshow - siriusdecisions summit - may 5-8.03_em - invite - enable abm success,5bc50488c9a4b0b0
2019-04-12,open,email_open,2019_05 - tradeshow - siriusdecisions summit - may 5-8.01_em - invite - you're invited,a96688ab6acca4980
2019-05-20,open,email_open,2019_05_21 - partner webinar - pedowitz techtalk.03_re-invite last chance,9b55ca6b67056b7
2019-11-18,view,known_web_visit,6sense.com/resources/ebooks/compete-and-win-in-the-age-of-account-based-buying/,7455cc67ca84a0cc6
2019-10-10,open,email_open,2019_12 - field event - 6sense breakthrough - dec. 2-4.06 - customer speaker announcements,ab5cb744694957a94
2019-09-30,open,email_open,2019_12 - field event - 6sense breakthrough - dec. 2-4.06.b - oops apology to non-us,ab5cb744694957a94
2019-09-30,open,email_open,2019_10_01 - webinar - 6sense+ series 01 - personalize & prioritize direct gifting.03_re-invite last chance,57aba8565647750cb
2019-09-30,open,email_open,2019_10_01 - webinar - 6sense+ series 01 - personalize & prioritize direct gifting.03_re-invite last chance,69b8644c6685cbc84
2019-11-26,attended_in_person,attended_event,2019_11 - tradeshow - topo open house - nov 20-21,a990ac77c5c874844
2019-11-26,view,known_web_visit,6sense.com/contact-us/,60a6568578b98a568
2019-04-23,open,email_open,2019_05 - tradeshow - siriusdecisions summit - may 5-8.03_em - invite - enable abm success,c967866caa745bb48
2019-09-17,fill_out,form_fill,website contact us form 2018,c5559b0a9658b8996
2019-09-17,view,known_web_visit,6sense.com/contact-us/,c5559b0a9658b8996
2019-08-14,open,email_open,2019_08 - tradeshow - b2bsmx - aug 12-13.02_em - booth visit thank you - hot,90c848a0c605a8864
2019-11-14,open,email_open,2019_11 - tradeshow - hypergrowth - nov 18.01_em - email 1,a5c5b970905a5a904
2019-11-14,view,known_web_visit,6sense.com/how-it-works/,a746b8656baa0c766
2019-10-31,open,email_open,2019_11_05 - webinar -6sense+ series 04 - personalize web with account-based data.01_invite_keep,a990ac77c5c874844
2019-09-27,open,email_open,2019_12 - field event - 6sense breakthrough - dec. 2-4.06 - customer speaker announcements,57aba8565647750cb
2019-09-27,open,email_open,2019_12 - field event - 6sense breakthrough - dec. 2-4.06 - customer speaker announcements,b8790ca74bb5ab5cb
2019-11-04,open,email_open,2019_11_05 - webinar -6sense+ series 04 - personalize web with account-based data.03_re-invite_keep_last chance,ca7b74b94785a4b80
2019-07-23,open,email_open,re: 6sense | follow up & next steps  (1563907599.0),b4608ca470cc48a80
2019-03-13,open,email_open,6sense named leader by forrester  (1552504029.0),7c655a867a45a8000
2019-02-13,open,email_open,sd abm roadshow_boston_fy19m01.follow-up,5066c6ca4b80a0408
2019-11-13,view,known_web_visit,6sense.com/our-partners/,80cc5acaa7786787b
2019-11-13,view,known_web_visit,6sense.com/resources/webinars/marketers-put-the-power-of-ai-in-your-hands/,80cc5acaa7786787b
2019-05-28,open,email_open,2019_05_29 - webinar - sensei series 01 - abm fast track.01_b_invite,6897990a0ba70c8b4
2019-04-22,open,email_open,2019_05 - tradeshow - siriusdecisions summit - may 5-8.01_em - invite - you are so in,b984ac86ba8ab0576
2019-09-29,open,email_open,2019_12 - field event - 6sense breakthrough - dec. 2-4.06 - customer speaker announcements,c04c6a984a94acc08
2019-10-16,open,email_open,2019_10_30 - webinar -6sense+ series 03 - personalize at scale.01_invite,ca7b74b94785a4b80
2019-10-16,open,email_open,2019_10_30 - webinar -6sense+ series 03 - personalize at scale.01_invite,69a09bb77989b7800
2019-10-16,open,email_open,2019_10_30 - webinar -6sense+ series 03 - personalize at scale.01_invite,68a0675a0a86958b4
2019-10-16,open,email_open,2019_10_15 - webinar -6sense+ series 02 - abm search & display.06_sorry we missed you,80ba09978bb57470
2019-06-10,view,known_web_visit,6sense.com/resources/videos/mediafly-customer-story/,68a70ba6b8c0497b8
2019-11-17,open,email_open,2019_11 - tradeshow - hypergrowth - nov 18.02_em - email 2,54589bb60465a5cc6
2019-05-22,open,email_open,2019_05_21 - partner webinar - pedowitz techtalk.03_re-invite last chance,a74a0a0b5b97caccb
2019-06-08,view,known_web_visit,6sense.com/how-it-works/,68a70ba6b8c0497b8
2019-03-14,open,email_open,2019_03-webinar-siriusdecisions & quorum.03_invitation_reminder,c77cca4775c644688
2019-11-05,open,email_open,2019_11_05 - webinar -6sense+ series 04 - personalize web with account-based data.03_re-invite_keep_last chance,57aba8565647750cb
2019-10-29,open,email_open,2019_10_30 - webinar -6sense+ series 03 - personalize at scale.03_re-invite last chance,c8a96b06705c790a6
2019-10-29,open,email_open,2019_10_30 - webinar -6sense+ series 03 - personalize at scale.03_re-invite last chance,bc508a9744a5c0a44
2019-08-12,open,email_open,2019_08 - tradeshow field event- happy hour (b2bsmx) - aug 12.em 02 - confirm rsvp,87c4840c889a6a408
2019-09-19,open,email_open,2019_10_01 - webinar - 6sense+ series 01 - personalize & prioritize direct gifting.01_invite,700bc805cb609675b
2019-09-19,open,email_open,2019_10_01 - webinar - 6sense+ series 01 - personalize & prioritize direct gifting.01_invite,5abbb708808a9bc04
2019-05-24,open,email_open,2019_05_29 - webinar - sensei series 01 - abm fast track.01_a_invite,69c0ca8969c448c9b
2019-06-11,open,email_open,2019_06_26 - webinar - sensei series 03 - uncovering demand.01_invite,6897990a0ba70c8b4
2019-12-06,open,email_open,2019_11 - tradeshow - topo open house - nov 20-21.02_em - post show follow up 2,7449a64b6a67649b8
2019-12-06,fill_out,form_fill,standard responsive - website (contact us),466ab84b9496c455b
2019-12-06,view,known_web_visit,hub.6sense.com/,466ab84b9496c455b
2019-10-15,view,known_web_visit,6sense-overview,80ba09978bb57470
2019-10-02,open,email_open,2019_10_15 - webinar -6sense+ series 02 - abm search & display.01_invite,5bc50488c9a4b0b0
2019-10-02,view,known_web_visit,6sense.com/resources/ebooks/abm-is-just-good-marketing/,7ab844ab9c0994800
2019-10-01,open,email_open,2019_10 - field event - fleet week - oct 11.em 02 confirmation,7ab844ab9c0994800
2019-10-08,view,known_web_visit,6sense.com/resources/blog/predictive-analytics-give-manufacturer-nanawall-the-competitive-edge/,bb5bc46c8ac6547c6
2019-11-11,fill_out,form_fill,website contact us form 2018,a74455ca477c04654
2019-04-20,click,email_click,2019_04 - tradeshow - topo summit - april 17-18.05_followup_coldwarm,9a099075a57454b40
2019-02-14,open,email_open,2019_01_age of account based buying ebook.subject line test,654889c87b9707aab
2019-08-28,open,email_open,2019_09 - tradeshow - cmo connect - sep 22-24.01_em - invite - pmp 1,a6c6466c9665aab06
2019-10-07,open,email_open,2019_10_15 - webinar -6sense+ series 02 - abm search & display.01_invite,bab7074969ccba0cb
2019-08-07,open,email_open,2019_08 - tradeshow - b2bsmx - aug 12-13.01_em - invite,6cc9909460a599048
2019-08-07,open,email_open,2019_08 - tradeshow - b2bsmx - aug 12-13.01_em - invite,ab45067cb895a0864
2019-10-14,open,email_open,2019_10_15 - webinar -6sense+ series 02 - abm search & display.03_re-invite last chance,c8a96b06705c790a6
2019-10-14,view,known_web_visit,6sense.com/platform/,80ba09978bb57470
2019-10-14,click,email_click,2019_10_15 - webinar -6sense+ series 02 - abm search & display.02_registration confirmation,b46976a47c5b7777b
2019-05-15,open,email_open,2019_05_21 - partner webinar - pedowitz techtalk.01_invite,79bc68a69bc9567c6
2019-08-08,open,email_open,2019_08_08 - simulive webinar - 6sense marketing demo.02.b_registration confirmation re-do,acc09b5ca4557b94
2019-11-21,attended_in_person,attended_event,2019_11 - tradeshow - hypergrowth - nov 18,58b95ccb646650ab8
2019-04-26,view,known_web_visit,6sense.com/resources/events/women-in-b2b-marketing-empowerment-dinner-series-austin/,ca4754b6654bb05b4
2019-10-23,view,known_web_visit,6sense.com/platform/,9988c8665a96468b
2018-12-04,open,email_open,2018_12 - webinar - take control in an account-based world - dec 13.email 2,5ab5844a7587b40
2019-11-15,view,known_web_visit,6sense.com/resources/events/,68a70ba6b8c0497b8
2019-11-15,view,known_web_visit,6sense.com/resources/news/,68a70ba6b8c0497b8
2019-10-30,open,email_open,2019_10_30 - webinar -6sense+ series 03 - personalize at scale.03_re-invite last chance,7808947896b0c40cb
2019-04-30,click,email_click,2019_05 - tradeshow - siriusdecisions summit - may 5-8.01_em - invite - you're invited,5bc50488c9a4b0b0
2019-09-30,open,email_open,2019_10_01 - webinar - 6sense+ series 01 - personalize & prioritize direct gifting.03_re-invite last chance,69a09bb77989b7800
2019-09-30,open,email_open,2019_10_01 - webinar - 6sense+ series 01 - personalize & prioritize direct gifting.03_re-invite last chance,b5547805608b967c6
2019-09-30,open,email_open,2019_10_01 - webinar - 6sense+ series 01 - personalize & prioritize direct gifting.03_re-invite last chance,54a880c7400c9cab0
2019-09-30,fill_out,form_fill,standard responsive form  - webinar,caa97b0b8b4690bab
2019-09-17,view,known_web_visit,6sense.com/contact-us/thanks/,c5559b0a9658b8996
2019-07-09,open,email_open,2019_07_10 - webinar - sensei series 04 - going account based.03_re-invite last chance,b756c9096bb964a60
2019-11-14,view,known_web_visit,6sense.com/resources/reports/start-uncovering-demand-custom-report/,a746b8656baa0c766
2019-11-14,open,email_open,2019_11_15 - webinar - 6sense+ series 05 - mining for gold: aligning data.03_re-invite last chance,6ab797858b0ab8760
2019-11-14,open,email_open,2019_11 - tradeshow - hypergrowth - nov 18.01_em - email 1,bc508a9744a5c0a44
2019-11-12,open,email_open,2019_11_15 - webinar - 6sense+ series 05 - mining for gold: aligning data.01_invite,895bc8c47b4780a76
2019-11-12,open,email_open,2019_11_15 - webinar - 6sense+ series 05 - mining for gold: aligning data.01_invite,509497abc67b8a06
2019-10-31,open,email_open,2019_11_05 - webinar -6sense+ series 04 - personalize web with account-based data.01_invite_keep,5cb7905c8064ca704
2019-09-27,open,email_open,2019_12 - field event - 6sense breakthrough - dec. 2-4.06 - customer speaker announcements,c50679a77c7a408cb
2019-11-04,open,email_open,2019_11_05 - webinar -6sense+ series 04 - personalize web with account-based data.03_re-invite_keep_last chance,bc508a9744a5c0a44
2019-11-04,open,email_open,2019_11_05 - webinar -6sense+ series 04 - personalize web with account-based data.03_re-invite_keep_last chance,5cb7905c8064ca704
2019-05-29,open,email_open,"re: proposed new time: 6sense & outreach - pricing  @ wed may 29, 2019 5:30pm - 6pm (edt) (mason colombo) (1559164405.0)",688a5aaabc5b95864
2019-05-29,view,known_web_visit,6sense.com/resources/events/women-in-b2b-marketing-empowerment-dinner-series-boston/,68a70ba6b8c0497b8
2019-05-23,open,email_open,2019_06 - field event - b2b in the black - june 5-21.em 01 - invite,688764990597aa7ab
2019-05-28,open,email_open,2019_05_29 - webinar - sensei series 01 - abm fast track.01_b_invite,b984ac86ba8ab0576
2019-05-28,open,email_open,2019_05_29 - webinar - sensei series 01 - abm fast track.01_b_invite,79bba6564b58b667b
2019-10-09,open,email_open,2019_10_15 - webinar -6sense+ series 02 - abm search & display.01_invite,aa44b04b47bc0b9a6
2019-10-09,open,email_open,2019_10_15 - webinar -6sense+ series 02 - abm search & display.02_registration confirmation,80ba09978bb57470
2019-10-09,open,email_open,2019_10_15 - webinar -6sense+ series 02 - abm search & display.01_invite,5abbb708808a9bc04
2019-09-28,open,email_open,2019_12 - field event - 6sense breakthrough - dec. 2-4.06.b - oops apology to non-us,764c889555a5bc856
2019-09-28,open,email_open,2019_12 - field event - 6sense breakthrough - dec. 2-4.06.b - oops apology to non-us,60050a4a0906bb704
2019-09-28,open,email_open,2019_12 - field event - 6sense breakthrough - dec. 2-4.06 - customer speaker announcements,b86969494659844c6
2019-09-28,open,email_open,2019_12 - field event - 6sense breakthrough - dec. 2-4.06.b - oops apology to non-us,b86969494659844c6
2019-09-28,open,email_open,2019_12 - field event - 6sense breakthrough - dec. 2-4.06.b - oops apology to non-us,5a5b04709aa895064
2019-10-16,open,email_open,2019_10_30 - webinar -6sense+ series 03 - personalize at scale.01_invite,a7c9876b6a40a8b64
2019-08-29,click,email_click,2019_09 - tradeshow - cmo connect - sep 22-24.01_em - invite - pmp 1,7caca6c4b4950c856
2019-05-06,open,email_open,2019_05 - tradeshow field event - kick off reception (siriusdecisions) - may 6.em 03 - event reminder,b58974bc54bacb000
2019-06-04,open,email_open,re: 6sense | thank you & follow up (1559609692.0),688a5aaabc5b95864
2019-06-04,open,email_open,2019_06_12 - webinar - sensei series 02 - beyond abm.01_invite,69c0ca8969c448c9b
2019-06-04,open,email_open,2019_06_12 - webinar - sensei series 02 - beyond abm.01_invite,ba7a8ab0a50c855b0
2019-03-14,open,email_open,2019_03-webinar-siriusdecisions & quorum.03_invitation_reminder,68a0675a0a86958b4
2019-03-04,open,email_open,2019_03-webinar-siriusdecisions & quorum.01_invite,68a0675a0a86958b4
2019-07-02,view,known_web_visit,6sense.com/contact-us/,50869cab46ba8a768
2019-11-01,fill_out,form_fill,standard responsive - simulive demo,74c44690994405776
2019-11-01,view,known_web_visit,6sense.com/how-it-works/,74c44690994405776
2019-09-19,open,email_open,2019_10_01 - webinar - 6sense+ series 01 - personalize & prioritize direct gifting.01_invite,b8790ca74bb5ab5cb
2019-05-24,open,email_open,2019_06_26 - webinar - sensei series 03 - uncovering demand.02_registration confirmation,ac554a8c995c8bc9b
2019-10-15,open,email_open,2019_10_15 - webinar -6sense+ series 02 - abm search & display.04_registrant reminder,b8790ca74bb5ab5cb
2019-10-15,open,email_open,2019_10_15 - webinar -6sense+ series 02 - abm search & display.04_registrant reminder,80ba09978bb57470
2019-10-02,open,email_open,2019_10_15 - webinar -6sense+ series 02 - abm search & display.01_invite,75a9940c7aa894a8
2019-10-02,open,email_open,2019_10_15 - webinar -6sense+ series 02 - abm search & display.01_invite,a7c9876b6a40a8b64
2019-10-02,open,email_open,2019_10_15 - webinar -6sense+ series 02 - abm search & display.01_invite,8ba47ca69745565b8
2019-10-02,open,email_open,2019_10_15 - webinar -6sense+ series 02 - abm search & display.01_invite,48a05775894b0c55
2019-10-01,open,email_open,2019_10_01 - webinar - 6sense+ series 01 - personalize & prioritize direct gifting.03_re-invite last chance,4b5ca688869bb7784
2019-10-08,view,known_web_visit,6sense.com/resources/,bb5bc46c8ac6547c6
2019-10-07,view,known_web_visit,6sense.com/how-it-works/,9086447c099479696
2019-05-21,open,email_open,2019_06 - field event - b2b in the black - june 5-21.em 01 - invite,909c9699b40479a5b
2019-08-07,open,email_open,2019_08 - tradeshow - b2bsmx - aug 12-13.01_em - invite,450896c7598c750a
2019-08-07,click,email_click,2019_08 - tradeshow - b2bsmx - aug 12-13.01_em - invite,ca65777006a60c07b
2019-08-07,view,known_web_visit,6sense.com/resources/events/b2b-smx/,ca65777006a60c07b
2019-08-07,open,email_open,2019_08 - tradeshow - b2bsmx - aug 12-13.01_em - invite,6797785c0a47a7c6
2019-10-14,open,email_open,2019_10_15 - webinar -6sense+ series 02 - abm search & display.03_re-invite last chance,c50679a77c7a408cb
2019-10-14,open,email_open,2019_10_15 - webinar -6sense+ series 02 - abm search & display.03_re-invite last chance,c8488c6c554bb4904
2019-10-14,open,email_open,2019_10_15 - webinar -6sense+ series 02 - abm search & display.03_re-invite last chance,70798894650684b00
2019-10-14,open,email_open,2019_10_15 - webinar -6sense+ series 02 - abm search & display.03_re-invite last chance,45a974b78694cb864
2019-10-14,open,email_open,2019_10_15 - webinar -6sense+ series 02 - abm search & display.03_re-invite last chance,4b5ca688869bb7784
2019-05-15,open,email_open,2019_05_21 - partner webinar - pedowitz techtalk.01_invite,64b6ca7bc84849400
2019-05-15,view,known_web_visit,6sense.com/resources/events/women-in-b2b-marketing-empowerment-dinner-series-new-york-city/,b46976a47c5b7777b
2019-05-15,open,email_open,2019_05_21 - partner webinar - pedowitz techtalk.01_invite,5babbba60c85b7000
2019-11-21,click,email_click,6sense | follow up (1563911953.0),688a5aaabc5b95864
2019-11-21,attended_in_person,attended_event,2019_11 - tradeshow - hypergrowth - nov 18,6ab797858b0ab8760
2019-04-26,click,email_click,2019_05 - tradeshow - siriusdecisions summit - may 5-8.06_em - invite - cmo network event,898cba78c7656ab96
2019-04-26,open,email_open,2019_05-field event-empowered cmo dinner-austin-may 09.04 confirmation,ca4754b6654bb05b4
2019-11-15,fill_out,form_fill,website contact us form 2018,7455cc67ca84a0cc6
2019-05-01,click,email_click,2019_04 - tradeshow - gartner marketing symposium - april 29-may 1.08 speaking session aprimo followup,69c0ca8969c448c9b
2019-08-16,open,email_open,2019_08 - direct mail - summer campaign.email 1 - marketing,8779546a6c75ca4b4
2019-05-02,open,email_open,2019_05 - tradeshow - siriusdecisions summit - may 5-8.01_em - invite - you are so in,b984ac86ba8ab0576
2019-04-12,open,email_open,2019_05 - tradeshow - siriusdecisions summit - may 5-8.01_em - invite - you're invited,b69a7b045a45c6996
2019-04-12,open,email_open,2019_05 - tradeshow - siriusdecisions summit - may 5-8.01_em - invite - you're invited,86c57a7566b899408
2019-10-10,view,known_web_visit,6sense.com/how-it-works/,80ba09978bb57470
2019-09-30,open,email_open,2019_10_01 - webinar - 6sense+ series 01 - personalize & prioritize direct gifting.03_re-invite last chance,aa44b04b47bc0b9a6
2019-09-30,open,email_open,2019_10_01 - webinar - 6sense+ series 01 - personalize & prioritize direct gifting.03_re-invite last chance,ab5cb744694957a94
2019-09-30,open,email_open,2019_10_01 - webinar - 6sense+ series 01 - personalize & prioritize direct gifting.03_re-invite last chance,68a0675a0a86958b4
2019-09-30,open,email_open,2019_10_01 - webinar - 6sense+ series 01 - personalize & prioritize direct gifting.03_re-invite last chance,684998805c98c9c9b
2019-09-30,view,known_web_visit,6sense.com/resources/events/6sense-plus-webinar-drive-personalization-and-prioritization-in-your-direct-gifting-program/,caa97b0b8b4690bab
2019-09-30,open,email_open,2019_10_01 - webinar - 6sense+ series 01 - personalize & prioritize direct gifting.03_re-invite last chance,a5b444bc4599b5ba4
2019-05-03,open,email_open,2019_05 - tradeshow - siriusdecisions summit - may 5-8.02_em - invite - calling all vips - we have a club6 black card waiting for you,c967866caa745bb48
2019-11-12,fill_out,form_fill,standard responsive form  - webinar,4cccccc4b70a866b4
2019-10-31,click,email_click,2019_11_05 - webinar -6sense+ series 04 - personalize web with account-based data.01_invite_keep,80ba09978bb57470
2019-09-27,open,email_open,2019_12 - field event - 6sense breakthrough - dec. 2-4.06 - customer speaker announcements,498a59c8a654864b4
2019-09-27,open,email_open,2019_12 - field event - 6sense breakthrough - dec. 2-4.06 - customer speaker announcements,78a00788bb9cab864
2019-09-27,open,email_open,2019_12 - field event - 6sense breakthrough - dec. 2-4.06 - customer speaker announcements,b46976a47c5b7777b
2019-09-27,open,email_open,2019_12 - field event - 6sense breakthrough - dec. 2-4.06 - customer speaker announcements,4948b4906859c4a04
2019-03-20,open,email_open,2019_03-webinar-siriusdecisions & quorum.04_invite last chance,a08776a8b76688868
2019-11-04,open,email_open,2019_11_05 - webinar -6sense+ series 04 - personalize web with account-based data.03_re-invite_keep_last chance,45a974b78694cb864
2019-05-29,open,email_open,2019_06 - empowered cmo field event - boston - june 10.02.a registration confirmation,68a70ba6b8c0497b8
2019-10-09,click,email_click,2019_10_15 - webinar -6sense+ series 02 - abm search & display.02_registration confirmation,80ba09978bb57470
2019-08-17,click,email_click,6sense | follow up (1563911953.0),688a5aaabc5b95864
2019-09-28,click,email_click,2019_12 - field event - 6sense breakthrough - dec. 2-4.06.b - oops apology to non-us,56a0689a6b54c659b
2019-09-28,open,email_open,2019_12 - field event - 6sense breakthrough - dec. 2-4.06.b - oops apology to non-us,79b55c70688b9bc84
2019-09-28,open,email_open,2019_12 - field event - 6sense breakthrough - dec. 2-4.06 - customer speaker announcements,5abbb708808a9bc04
2019-07-24,view,known_web_visit,6sense.com/resources/webinar/marketers-put-the-power-of-ai-in-your-hands/,acc09b5ca4557b94
2019-03-04,open,email_open,2019_03-webinar-siriusdecisions & quorum.01_invite,5b6a86b5a7b077bcb
2019-07-02,view,known_web_visit,6sense.com/resources/news/,50869cab46ba8a768
2019-09-23,view,known_web_visit,empowered-cmo-2019,68a70ba6b8c0497b8
2019-11-01,open,email_open,2019_11_05 - webinar -6sense+ series 04 - personalize web with account-based data.01_invite_keep,a7c9876b6a40a8b64
2019-09-19,open,email_open,2019_10_01 - webinar - 6sense+ series 01 - personalize & prioritize direct gifting.01_invite,8779546a6c75ca4b4
2019-09-19,open,email_open,2019_10_01 - webinar - 6sense+ series 01 - personalize & prioritize direct gifting.01_invite,45a974b78694cb864
2019-05-24,open,email_open,2019_05_29 - webinar - sensei series 01 - abm fast track.01_a_invite,a9c69575889b95776
2019-06-11,open,email_open,2019_06_12 - webinar - sensei series 02 - beyond abm.03_re-invite last chance,76b86b6ab9bb86880
2019-12-06,view,known_web_visit,6sense.com/resources/webinars/marketers-put-the-power-of-ai-in-your-hands/,466ab84b9496c455b
2019-10-02,open,email_open,2019_10_01 - webinar - 6sense+ series 01 - personalize & prioritize direct gifting.04_registrant reminder,8ba47ca69745565b8
2019-10-01,open,email_open,2019_10_01 - webinar - 6sense+ series 01 - personalize & prioritize direct gifting.04_registrant reminder,c8488c6c554bb4904
2019-10-01,open,email_open,2019_10_01 - webinar - 6sense+ series 01 - personalize & prioritize direct gifting.03_re-invite last chance,7a5a664949ccac544
2019-11-19,open,email_open,2019_11_15 - webinar - 6sense+ series 05 - mining for gold: aligning data.05_thanks for attending,4cccccc4b70a866b4
2019-07-10,open,email_open,2019_07_10 - webinar - sensei series 04 - going account based.04_registrant reminder,78590a04085894848
2019-10-07,view,known_web_visit,6sense.com/platform/,caa97b0b8b4690bab
2019-08-07,open,email_open,2019_08 - tradeshow - b2bsmx - aug 12-13.01_em - invite,a7c9876b6a40a8b64
2019-05-16,open,email_open,2019_05_21 - partner webinar - pedowitz techtalk.01_invite,c69b9cac7b89a4560
2019-05-15,open,email_open,2019_05_21 - partner webinar - pedowitz techtalk.01_invite,7aa84b8495c69cc76
2019-05-15,open,email_open,2019_05_21 - partner webinar - pedowitz techtalk.01_invite,7644888c5ca47495
2019-04-15,click,email_click,2019_05-field event-empowered cmo dinner-austin-may 09.03 invite (reschedule),76a75c870a6ca46b4
2019-10-23,open,email_open,2019_10_30 - webinar -6sense+ series 03 - personalize at scale.01_invite,76b86b6ab9bb86880
2019-03-21,open,email_open,2019_03-webinar-siriusdecisions & quorum.04_invite last chance,56579b645caa55648
2019-09-20,open,email_open,2019_10_01 - webinar - 6sense+ series 01 - personalize & prioritize direct gifting.01_invite,54589bb60465a5cc6
2019-05-02,open,email_open,2019_01 - web content - uncover demand report.em 1 - report request confirmation,ab80907a95c646a40
2019-05-02,filled_out_form,form_fill,website - free trial request,ab80907a95c646a40
2019-04-12,click,email_click,2019_04 - tradeshow - gartner marketing symposium - april 29-may 1.02_em - invite - execute your marketing vision,b4c849085c4b889c6
2019-04-12,open,email_open,2019_05 - tradeshow - siriusdecisions summit - may 5-8.01_em - invite - you're invited,6897990a0ba70c8b4
2019-04-12,open,email_open,2019_04 - tradeshow - gartner marketing symposium - april 29-may 1.02_em - invite - execute your marketing vision,c00a6a9c0ca664468
2019-05-20,open,email_open,2019_05_21 - partner webinar - pedowitz techtalk.03_re-invite last chance,55585c0846bc775c6
2019-05-20,open,email_open,2019_05_21 - partner webinar - pedowitz techtalk.03_re-invite last chance,c69b9cac7b89a4560
2019-09-30,open,email_open,2019_10_01 - webinar - 6sense+ series 01 - personalize & prioritize direct gifting.03_re-invite last chance,450896c7598c750a
2019-09-30,open,email_open,2019_12 - field event - 6sense breakthrough - dec. 2-4.06.b - oops apology to non-us,450896c7598c750a
2019-09-30,open,email_open,2019_10_01 - webinar - 6sense+ series 01 - personalize & prioritize direct gifting.03_re-invite last chance,5bc50488c9a4b0b0
2019-09-30,view,known_web_visit,6sense.com/resources/events/fleetweek-2019/,7ab844ab9c0994800
2019-09-30,open,email_open,2019_12 - field event - 6sense breakthrough - dec. 2-4.06 - customer speaker announcements,7caccc056ba9c95c6
2019-09-30,open,email_open,2019_10_01 - webinar - 6sense+ series 01 - personalize & prioritize direct gifting.03_re-invite last chance,8779546a6c75ca4b4
2019-09-30,fill_out,form_fill,standard responsive form  - webinar,c8488c6c554bb4904
2019-09-30,open,email_open,2019_10_01 - webinar - 6sense+ series 01 - personalize & prioritize direct gifting.03_re-invite last chance,a0c050b5c4756b0b0
2019-09-30,fill_out,form_fill,standard responsive form  - webinar,8ba47ca69745565b8
2019-11-26,view,known_web_visit,6sense.com/contact-us/thanks/,60a6568578b98a568
2019-04-23,click,email_click,2019_04 - tradeshow - gartner marketing symposium - april 29-may 1.04_em - invite - success stories that are undeniable,b4c849085c4b889c6
2019-07-09,open,email_open,2019_07_10 - webinar - sensei series 04 - going account based.03_re-invite last chance,4cccccc4b70a866b4
2019-11-14,view,known_web_visit,6sense.com/resources/reports/6sense-named-a-leader-in-the-forrester-wave-b2b-customer-analytics-q1-2019/,80cc5acaa7786787b
2019-11-14,open,email_open,2019_11 - tradeshow - hypergrowth - nov 18.01_em - email 1,85c4095a49acc6848
2019-11-14,open,email_open,2019_11_15 - webinar - 6sense+ series 05 - mining for gold: aligning data.03_re-invite last chance,78a00788bb9cab864
2019-09-27,open,email_open,2019_12 - field event - 6sense breakthrough - dec. 2-4.06 - customer speaker announcements,4cccccc4b70a866b4
2019-09-27,open,email_open,2019_12 - field event - 6sense breakthrough - dec. 2-4.06 - customer speaker announcements,cb85b7a5a647a8c96
2019-09-27,open,email_open,2019_12 - field event - 6sense breakthrough - dec. 2-4.06 - customer speaker announcements,a7c9876b6a40a8b64
2019-09-27,open,email_open,2019_12 - field event - 6sense breakthrough - dec. 2-4.06 - customer speaker announcements,c75c68c7b0000a5b8
2019-09-27,open,email_open,2019_12 - field event - 6sense breakthrough - dec. 2-4.06 - customer speaker announcements,69a09bb77989b7800
2019-11-13,open,email_open,2019_11 - tradeshow - ops stars - nov 19-21.01_em - email 1,7658bba98b50c6576
2019-10-09,click,email_click,2019_10_15 - webinar -6sense+ series 02 - abm search & display.02_registration confirmation,b8790ca74bb5ab5cb
