date,timestamp,call_disposition,contact_id
2019-07-11,2019-07-11T23:09:54.000Z,Wrong Number,bba7a6bbbb57b8460
2019-10-29,2019-10-29T17:39:53.000Z,Wrong Number,a8646057c9a5b7a76
2019-10-02,2019-10-02T15:24:00.000Z,Not in Service,c967866caa745bb48
2019-10-17,2019-10-17T16:53:52.000Z,No Answer,74b566bca08ac5cab
2019-09-10,2019-09-10T22:16:17.000Z,No Answer,7b568746a86b7ca5b
2019-06-26,2019-06-26T20:16:52.000Z,Left Voicemail,89040c4654bb59744
2019-04-02,2019-04-02T18:45:02.000Z,Connected,b9c706048c6b067ab
2019-08-16,2019-08-16T17:54:16.000Z,No Answer,76c78cb5a50b8a696
2019-08-16,2019-08-16T17:53:48.000Z,No Answer,76c78cb5a50b8a696
2019-08-09,2019-08-09T15:35:42.000Z,No Answer,76c78cb5a50b8a696
2019-08-08,2020-03-21T21:35:13.000Z,Wrong Number,876ac98685a845008
2019-08-08,2020-01-23T22:04:10.000Z,Connected,4c4b6884a596ba79b
2019-09-13,2019-09-13T14:55:38.000Z,No Answer,a9b4c94560b6476a6
2019-09-10,2019-09-10T13:38:43.000Z,Left Voicemail,a9b4c94560b6476a6
2019-09-25,2019-09-25T14:21:33.000Z,Connected,56a0689a6b54c659b
2019-09-27,2019-09-27T19:58:58.000Z,No Answer,56a0689a6b54c659b
2019-10-14,2019-10-14T19:00:28.000Z,Left Voicemail,56a0689a6b54c659b
2019-09-17,2019-09-17T16:22:53.000Z,Connected,56a0689a6b54c659b
2019-09-17,2019-09-17T16:13:58.000Z,No Answer,56a0689a6b54c659b
2019-10-11,2019-10-11T19:22:37.000Z,No Answer,56a0689a6b54c659b
2019-09-16,2019-09-16T12:08:15.000Z,No Answer,56a0689a6b54c659b
2019-09-20,2019-09-20T18:05:45.000Z,No Answer,56a0689a6b54c659b
2019-10-14,2019-10-14T18:58:54.000Z,Wrong Number,56a0689a6b54c659b
2019-09-12,2019-09-12T14:16:16.000Z,No Answer,56a0689a6b54c659b
2019-10-21,2019-10-21T19:48:52.000Z,Connected,4c409976b9a596096
2019-08-14,2019-08-14T19:01:54.000Z,Left Voicemail,a88005a8b99586964
2019-08-08,2019-08-08T18:56:23.000Z,Left Voicemail,4048985b7b5958bcb
2019-08-08,2019-08-08T18:57:26.000Z,Left Voicemail,546648b5c57599a84
2019-04-12,2019-04-12T18:56:00.000Z,Connected,c00a6a9c0ca664468
2019-10-22,2019-10-22T15:51:00.000Z,Wrong Number,5b4cb6b6cb755bab8
2019-11-04,2019-11-04T22:33:17.000Z,Left Voicemail,bb4b6805b7006a07
2019-09-25,2019-09-25T20:43:50.000Z,Left Voicemail,6a4747a7c400404c
2019-07-16,2019-07-16T21:29:12.000Z,Left Voicemail,6a4747a7c400404c
2019-09-26,2019-09-26T17:51:04.000Z,No Answer,6a4747a7c400404c
2019-07-09,2019-07-09T18:14:36.000Z,No Answer,50b975c74abac8080
2019-12-20,2019-12-20T17:41:02.000Z,Left Voicemail,499b9c765980c06a6
2019-07-12,2019-07-12T16:52:02.000Z,Wrong Number,58ccc67c769540b9
2019-07-09,2019-07-09T17:54:03.000Z,Wrong Number,58ccc67c769540b9
2019-07-09,2019-07-09T17:55:57.000Z,Wrong Number,58ccc67c769540b9
2019-07-12,2019-07-12T16:55:19.000Z,Wrong Number,58ccc67c769540b9
2019-07-10,2019-07-10T13:05:11.000Z,Left Voicemail,58ccc67c769540b9
2019-10-25,2019-10-25T14:53:58.000Z,No Answer,c94b87c5006646c68
2019-10-02,2019-10-02T14:41:31.000Z,No Answer,69b45066ac99a0a7
2019-09-11,2019-09-11T14:03:43.000Z,Left Voicemail,69b45066ac99a0a7
2019-09-18,2019-09-18T21:13:44.000Z,No Answer,69b45066ac99a0a7
2019-10-23,2019-10-23T15:01:08.000Z,No Answer,69b45066ac99a0a7
2019-09-24,2019-09-24T15:56:14.000Z,No Answer,796a5640c8486ca5b
2019-09-25,2019-09-25T14:17:11.000Z,No Answer,796a5640c8486ca5b
2019-10-21,2019-10-21T19:52:40.000Z,Connected,709ccaaa70bc08808
2019-11-26,2019-11-26T18:21:43.000Z,No Answer,709ccaaa70bc08808
2019-09-24,2019-09-24T15:55:39.000Z,No Answer,b4c5ab6c6a9cbab80
2019-11-21,2019-11-21T18:24:14.000Z,Left Voicemail,45a974b78694cb864
2019-10-24,2019-10-24T21:29:17.000Z,No Answer,c50679a77c7a408cb
2019-10-03,2019-10-03T20:38:34.000Z,Left Voicemail,600ca95497ab89c84
2019-10-31,2019-10-31T17:04:52.000Z,No Answer,8a57a858b8baa54
2019-10-02,2019-10-02T14:40:33.000Z,Rejected,779c946a9067a907b
2019-11-04,2019-11-04T22:31:50.000Z,Left Voicemail,5087670756a7086cb
2019-11-04,2019-11-04T22:31:42.000Z,Left Voicemail,5087670756a7086cb
2019-07-03,2019-07-03T16:33:01.000Z,No Answer,ba7bcb9ca94b76084
2019-03-21,2019-03-21T22:00:24.000Z,No Answer,680bc6c07aa9560b4
2019-03-21,2019-03-21T22:06:17.000Z,No Answer,5a9545604b8964b40
2019-07-03,2019-07-03T21:32:05.000Z,Left Voicemail,6b67705697c5a54cb
2019-07-03,2019-07-03T21:17:58.000Z,Left Voicemail,6b67705697c5a54cb
2019-07-18,2019-07-18T22:52:40.000Z,Left Voicemail,706c54c098a8c6c9b
2019-08-02,2019-08-02T16:03:25.000Z,No Answer,706c54c098a8c6c9b
2019-08-02,2019-08-02T16:03:25.000Z,No Answer,706c54c098a8c6c9b
2019-11-04,2019-11-04T22:30:05.000Z,No Answer,cc788498c947b6760
2019-11-04,2019-11-04T22:29:52.000Z,Left Voicemail,cc788498c947b6760
2019-07-03,2019-07-03T19:12:29.000Z,Left Voicemail,7a749ca44864ca096
2019-11-05,2019-11-05T22:46:37.000Z,Left Voicemail,7a749ca44864ca096
2019-07-18,2019-07-18T22:53:59.000Z,Left Voicemail,4945600a5ca487a5b
2019-07-03,2019-07-03T21:32:16.000Z,Left Voicemail,4945600a5ca487a5b
2019-07-03,2019-07-03T21:32:27.000Z,Left Voicemail,4945600a5ca487a5b
2019-07-18,2019-07-18T22:53:50.000Z,Left Voicemail,4945600a5ca487a5b
2019-08-08,2019-08-08T21:27:11.000Z,Left Voicemail,764b9867595707056
2019-09-11,2019-09-11T14:23:20.000Z,Left Voicemail,79bc68a69bc9567c6
2019-08-16,2019-08-16T21:47:35.000Z,No Answer,bb7695a7c944aa95b
2019-07-24,2019-07-24T23:19:30.000Z,No Answer,50a5974cb96c64960
2019-04-11,2020-10-12T12:38:50.000Z,No Answer,5cb98676544b8680
2019-08-16,2019-08-16T21:38:21.000Z,Left Voicemail,c8948bb805ca4a67
2019-08-20,2019-08-20T14:36:23.000Z,No Answer,c8948bb805ca4a67
2019-08-08,2019-08-08T21:16:35.000Z,Not in Service,6686797c9890c75c6
2019-08-08,2019-08-08T21:16:20.000Z,No Answer,6686797c9890c75c6
2019-07-03,2019-07-03T16:40:17.000Z,Wrong Number,a9007c676c558ca04
2019-06-06,2019-06-24T12:50:52.000Z,Left Voicemail,cc7588b9aca7b80b8
2019-07-15,2019-07-15T23:13:29.000Z,Left Voicemail,cc7588b9aca7b80b8
2019-08-09,2019-08-09T15:35:34.000Z,No Answer,b0094b6a4698880a6
2019-08-09,2019-08-09T15:35:25.000Z,No Answer,b0094b6a4698880a6
2019-08-09,2019-08-09T15:35:20.000Z,No Answer,b0094b6a4698880a6
2019-11-25,2019-11-25T20:08:36.000Z,No Answer,b0094b6a4698880a6
2019-07-03,2019-07-03T21:31:16.000Z,Left Voicemail,59b07aa5804c70664
2019-07-10,2019-07-10T13:04:48.000Z,Left Voicemail,59b07aa5804c70664
2019-07-14,2019-07-14T22:17:11.000Z,No Answer,bc45758ba8b9ab784
2019-07-14,2019-07-14T22:17:00.000Z,No Answer,bc45758ba8b9ab784
2019-07-14,2019-07-26T19:33:25.000Z,Left Voicemail,4996580c88a567560
2019-10-22,2019-10-22T15:50:04.000Z,Wrong Number,60905c4a9708b9b7b
2019-07-16,2019-07-16T22:21:07.000Z,Left Voicemail,a65660b9006598c48
2019-07-14,2019-07-14T22:16:17.000Z,Left Voicemail,a65660b9006598c48
2019-07-03,2019-07-03T20:02:28.000Z,No Answer,64bb757985760b880
2019-10-22,2019-10-22T15:51:16.000Z,Wrong Number,6c0c6bb6c545b0ac6
2019-08-08,2019-08-08T16:34:29.000Z,No Answer,884bca056566aba44
2019-08-08,2019-08-08T16:26:26.000Z,Not in Service,64567c9ba9874c696
2019-10-03,2019-10-03T20:07:32.000Z,No Answer,5ba5066ba65bc5bb
2019-12-10,2019-12-10T20:58:02.000Z,No Answer,859c7a7bc506a8a9b
2019-12-18,2019-12-18T20:00:31.000Z,No Answer,64708055cac4507ab
2019-12-11,2019-12-11T17:51:56.000Z,Left Voicemail,7455cc67ca84a0cc6
2019-10-16,2019-10-16T21:16:29.000Z,No Answer,58646ba5b5cbcc8b4
2019-11-25,2019-11-25T23:26:45.000Z,Left Voicemail,65acc895070acc888
2019-10-17,2019-10-17T17:57:22.000Z,Left Voicemail,89c74b94c606a4a60
2019-10-17,2019-10-17T17:49:36.000Z,No Answer,9065b048b64406c68
2019-11-04,2019-11-04T22:31:58.000Z,Left Voicemail,a454485bb55a6a558
2019-07-25,2019-07-26T00:05:30.000Z,Left Voicemail,a454485bb55a6a558
2019-10-14,2019-10-14T19:46:23.000Z,Left Voicemail,cc9b7569b09a467a6
2019-05-23,2019-05-23T17:51:04.000Z,Connected,a8760a78acba54cab
2019-11-05,2019-11-05T22:42:20.000Z,Connected,670b6a0cac09a09c6
2019-11-05,2019-11-05T23:05:56.000Z,Left Voicemail,7756049590abc6608
2019-05-01,2019-05-01T15:02:30.000Z,Connected,c6a5585a074c67904
2019-04-26,2019-04-26T15:26:55.000Z,Connected,c6a5585a074c67904
2019-04-11,2019-04-11T21:38:11.000Z,Connected,66b0ab088c9b47768
2019-08-08,2019-08-08T17:17:20.000Z,No Answer,a0c0406956477cbab
2019-11-25,2019-11-25T19:41:26.000Z,Left Voicemail,c04788bbc85c4b080
2019-12-13,2019-12-13T17:54:59.000Z,Connected,4a4b5500069b87aa
2019-12-13,2019-12-13T18:04:43.000Z,Left Voicemail,bb648baa0aa8b6b96
2019-12-13,2019-12-13T18:06:08.000Z,No Answer,bb648baa0aa8b6b96
2019-12-13,2019-12-13T22:35:17.000Z,Left Voicemail,88a6a6006475b8c04
2019-11-25,2019-11-25T19:32:22.000Z,Left Voicemail,88a6a6006475b8c04
2019-12-16,2019-12-16T19:46:50.000Z,Left Voicemail,88a6a6006475b8c04
2019-03-21,2019-03-21T21:20:53.000Z,Left Voicemail,b676679babab7906
2019-03-21,2019-03-21T21:09:13.000Z,Not in Service,48ab8ab6975b78048
2019-03-21,2019-03-21T21:10:53.000Z,Left Voicemail,48ab8ab6975b78048
2019-08-08,2019-08-08T21:57:24.000Z,No Answer,bb50a058878a85060
2019-08-08,2019-08-08T21:51:56.000Z,Wrong Number,a668ca75b50a07474
2019-08-08,2019-08-08T21:51:52.000Z,Left Voicemail,a668ca75b50a07474
2019-08-08,2019-08-08T21:48:22.000Z,Left Voicemail,40cc495aa055865b0
2019-07-18,2019-07-18T22:51:19.000Z,Left Voicemail,496b7b647a0a547b0
2019-07-22,2019-07-22T16:03:27.000Z,No Answer,c0765a9a7b7884044
2019-08-02,2019-08-02T16:04:44.000Z,No Answer,c0765a9a7b7884044
2019-07-22,2019-07-22T15:59:18.000Z,Wrong Number,b686a8b8066b70868
2019-07-22,2019-07-22T15:59:30.000Z,Wrong Number,b686a8b8066b70868
2019-07-22,2019-07-22T15:59:07.000Z,Wrong Number,b686a8b8066b70868
2019-07-16,2019-07-16T22:14:23.000Z,Left Voicemail,baa0b766975bbaa40
2019-07-16,2019-07-16T22:09:43.000Z,Left Voicemail,baa0b766975bbaa40
2019-07-25,2019-07-26T00:08:39.000Z,Left Voicemail,baa0b766975bbaa40
2019-07-22,2019-07-22T16:02:38.000Z,Left Voicemail,67a0960b7b0ca5704
2019-07-29,2019-07-29T22:42:06.000Z,No Answer,67a0960b7b0ca5704
2019-08-02,2019-08-02T16:05:08.000Z,Not in Service,67a0960b7b0ca5704
2019-08-02,2019-08-02T16:04:58.000Z,No Answer,67a0960b7b0ca5704
2019-08-15,2019-08-15T20:14:31.000Z,No Answer,90c848a0c605a8864
2019-04-03,2019-04-03T20:15:13.000Z,Connected,c9795a4459bca6880
2019-12-10,2019-12-10T23:09:02.000Z,No Answer,797aab9c956057648
2019-12-17,2019-12-17T21:58:42.000Z,No Answer,797aab9c956057648
2019-12-11,2019-12-11T19:15:12.000Z,Left Voicemail,797aab9c956057648
2019-11-25,2019-11-25T23:11:22.000Z,Left Voicemail,797aab9c956057648
2019-11-25,2019-11-25T23:18:33.000Z,Connected,87c49a546a0a48b7b
2019-04-24,2019-04-24T16:39:33.000Z,Connected,a758796594a88a45
2019-12-17,2019-12-17T15:58:21.000Z,No Answer,a655574cb8bc46bb8
2019-12-10,2019-12-10T14:48:49.000Z,No Answer,509a587484c7b6664
2019-11-25,2019-11-25T15:10:17.000Z,Left Voicemail,509a587484c7b6664
2019-12-11,2019-12-11T20:37:36.000Z,Left Voicemail,aa5b65a479c77c09b
2019-08-08,2019-08-08T23:45:20.000Z,No Answer,9084ac6ac6a9cb976
2019-08-08,2019-08-08T23:45:29.000Z,Left Voicemail,9084ac6ac6a9cb976
2019-08-08,2019-08-08T23:45:39.000Z,No Answer,5b550490c4a9094b4
2019-07-11,2019-07-11T23:04:37.000Z,Wrong Number,5b550490c4a9094b4
2019-08-08,2019-08-08T23:45:47.000Z,No Answer,5b550490c4a9094b4
2019-08-08,2019-08-08T23:45:04.000Z,Left Voicemail,bba76b5a0706059b8
2019-08-08,2019-08-08T23:44:55.000Z,No Answer,bba76b5a0706059b8
2019-08-08,2019-08-08T23:45:12.000Z,No Answer,bba76b5a0706059b8
2019-09-30,2019-09-30T20:24:50.000Z,Left Voicemail,c987a049bc68404a6
2019-10-02,2019-10-02T14:54:21.000Z,Left Voicemail,c987a049bc68404a6
2019-10-01,2019-10-01T15:58:56.000Z,Connected,9a7a7bc7c0ac49408
2019-10-22,2019-10-22T19:03:51.000Z,Left Voicemail,b6a567a48c8aa7760
2019-10-02,2019-10-02T14:59:16.000Z,Left Voicemail,76070b44aa8b5b8a6
2019-10-03,2019-10-03T20:19:20.000Z,No Answer,76070b44aa8b5b8a6
2019-10-01,2019-10-01T16:02:25.000Z,Left Voicemail,76070b44aa8b5b8a6
2019-09-30,2019-09-30T20:27:32.000Z,Left Voicemail,bcbba6798a48b9b9b
2019-10-03,2019-10-03T18:35:16.000Z,Left Voicemail,669b0bc55ac884504
2019-10-03,2019-10-03T20:14:34.000Z,Left Voicemail,669b0bc55ac884504
2019-09-30,2019-09-30T20:22:02.000Z,Left Voicemail,669b0bc55ac884504
2019-09-27,2019-09-27T19:25:41.000Z,No Answer,444ca7055004c4000
2019-09-30,2019-09-30T14:28:17.000Z,No Answer,444ca7055004c4000
2019-07-25,2019-07-26T00:11:10.000Z,Not in Service,5b7c84acc9b4958cb
2019-07-03,2019-07-03T16:09:51.000Z,No Answer,5b7c84acc9b4958cb
2019-09-25,2019-09-25T14:49:26.000Z,Busy,5066540c96ac99968
2019-10-21,2019-10-21T19:56:29.000Z,Left Voicemail,8cb454cbb9a4c649
2019-10-14,2019-10-14T19:15:09.000Z,No Answer,8cb454cbb9a4c649
2019-10-15,2019-10-15T14:12:57.000Z,Wrong Number,b4859b090c546aa5b
2019-11-25,2019-11-25T20:38:12.000Z,No Answer,76cab44665969a7ab
2019-07-03,2019-07-03T21:14:21.000Z,Wrong Number,4cba940b60560bc60
2019-07-03,2019-07-03T20:54:43.000Z,No Answer,4b68ccacaca987680
2019-07-03,2019-07-03T21:27:53.000Z,Left Voicemail,ccb9054a8507c7b84
2019-07-03,2019-07-03T21:12:48.000Z,Left Voicemail,c900c66b855704568
2019-07-03,2019-07-03T16:08:55.000Z,Left Voicemail,b0c465b879a068bb4
2019-07-03,2019-07-03T16:06:07.000Z,Left Voicemail,b0c465b879a068bb4
2019-08-08,2019-08-08T16:15:57.000Z,Left Voicemail,c5854980900770060
2019-07-29,2019-07-29T15:44:27.000Z,Connected,a4404546b78575a04
2019-07-03,2019-07-03T21:50:57.000Z,Left Voicemail,a96688ab6acca4980
2019-09-24,2019-09-24T15:42:03.000Z,Busy,7aa8099478c987b96
2019-09-24,2019-09-24T15:43:03.000Z,Left Voicemail,7aa8099478c987b96
2019-09-12,2019-09-12T13:20:36.000Z,No Answer,550c887049ccac55
2019-10-03,2019-10-03T20:42:43.000Z,Wrong Number,550c887049ccac55
2019-09-20,2019-09-20T18:52:18.000Z,Wrong Number,550c887049ccac55
2019-09-20,2019-09-20T18:53:37.000Z,No Answer,550c887049ccac55
2019-09-18,2019-09-18T20:52:59.000Z,Connected,550c887049ccac55
2019-10-23,2019-10-23T15:04:13.000Z,Wrong Number,550c887049ccac55
2019-12-10,2019-12-10T22:34:41.000Z,No Answer,5094bc506c5bba504
2019-12-10,2019-12-10T22:33:55.000Z,No Answer,5094bc506c5bba504
2019-12-13,2019-12-13T17:44:20.000Z,No Answer,5094bc506c5bba504
2019-12-11,2019-12-11T18:00:14.000Z,No Answer,5094bc506c5bba504
2019-12-11,2019-12-11T18:37:24.000Z,No Answer,68648b6789b00787b
2019-12-13,2019-12-13T18:09:56.000Z,No Answer,68648b6789b00787b
2019-12-13,2019-12-13T17:45:01.000Z,No Answer,aacccbc77cc765a76
2019-12-10,2019-12-10T22:22:34.000Z,No Answer,aacccbc77cc765a76
2019-12-11,2019-12-11T18:10:26.000Z,No Answer,aacccbc77cc765a76
2019-12-10,2019-12-10T22:24:04.000Z,No Answer,8ab70405995050bc
2019-12-13,2019-12-13T17:49:54.000Z,No Answer,8ab70405995050bc
2019-12-11,2019-12-11T18:06:23.000Z,No Answer,8ab70405995050bc
2019-08-21,2019-08-21T14:40:01.000Z,Left Voicemail,ca65777006a60c07b
2019-08-21,2019-08-21T14:27:31.000Z,No Answer,b68a896477a4abc6
2019-10-17,2019-10-17T19:49:25.000Z,No Answer,aa8b5c87c6c4cacbb
2019-10-15,2019-10-15T13:06:25.000Z,No Answer,aa8b5c87c6c4cacbb
2019-12-11,2019-12-11T18:46:19.000Z,Wrong Number,a6bc07499c899ab0b
2019-12-11,2019-12-11T18:50:49.000Z,No Answer,abc9677cc6b5ac746
2019-12-11,2019-12-11T17:34:59.000Z,No Answer,c04c6a984a94acc08
2019-10-14,2019-10-14T18:51:50.000Z,No Answer,a95cbc695686c7a48
2019-10-14,2019-10-14T18:51:24.000Z,No Answer,a95cbc695686c7a48
2019-10-15,2019-10-15T13:16:23.000Z,No Answer,a95cbc695686c7a48
2019-10-17,2019-10-17T16:10:07.000Z,Connected,a95cbc695686c7a48
2019-10-15,2019-10-15T13:21:34.000Z,Connected,a95cbc695686c7a48
2019-12-13,2019-12-13T17:36:58.000Z,Wrong Number,a77b4879569905796
2019-09-24,2019-09-24T14:58:48.000Z,Not in Service,84bc76a969acb8896
2019-11-05,2019-11-05T18:01:45.000Z,No Answer,ca7b74b94785a4b80
2019-07-18,2019-07-18T16:22:46.000Z,Left Voicemail,c45c7457b877c9780
2019-11-05,2019-11-05T17:16:55.000Z,No Answer,89bb547a69aacb000
2019-07-18,2019-07-18T16:13:59.000Z,Connected,89bb547a69aacb000
2019-07-03,2019-07-03T21:34:02.000Z,Left Voicemail,a494a0cb489a68046
2019-07-03,2019-07-03T21:33:39.000Z,Left Voicemail,a494a0cb489a68046
2019-07-03,2019-07-03T21:33:50.000Z,Left Voicemail,a494a0cb489a68046
2019-06-25,2019-06-25T19:35:12.000Z,Connected,c75458700a9790944
2019-08-14,2019-08-14T17:54:43.000Z,Left Voicemail,88908865986a6747b
2019-07-12,2019-07-12T16:34:15.000Z,Left Voicemail,a45c5a84ccbb067c4
2019-07-23,2019-07-23T16:07:13.000Z,No Answer,a45c5a84ccbb067c4
2019-08-08,2019-08-08T14:31:57.000Z,Left Voicemail,a45c5a84ccbb067c4
2019-09-25,2019-09-25T20:51:22.000Z,Left Voicemail,78b67547864bb0608
2019-09-27,2019-09-27T12:26:24.000Z,Left Voicemail,9ab59ca867a4b748
2019-08-14,2019-08-14T18:15:23.000Z,Left Voicemail,9ab59ca867a4b748
2019-08-08,2019-08-08T18:58:29.000Z,Left Voicemail,7ca7aa655c8b44800
2019-08-05,2019-08-05T15:36:09.000Z,Left Voicemail,7ca7aa655c8b44800
2019-09-30,2019-09-30T12:50:06.000Z,Connected,7ca874c58585aaab0
2019-09-30,2019-09-30T12:47:56.000Z,No Answer,7ca874c58585aaab0
2019-08-14,2019-08-14T17:09:59.000Z,Left Voicemail,50b686959076c9600
2019-10-03,2019-10-03T20:08:42.000Z,Not in Service,8699c407a98767c9b
2019-07-23,2019-07-23T16:22:33.000Z,Busy,cab786486b46b7680
2019-07-23,2019-07-23T16:24:54.000Z,Connected,a64c5c7b0cbba6b50
2019-10-23,2019-10-23T14:45:33.000Z,Wrong Number,768c4588cca757760
2019-11-25,2019-11-25T20:50:44.000Z,No Answer,78a00788bb9cab864
2019-11-05,2019-11-05T14:24:14.000Z,Wrong Number,c57cc988bc6c40864
2019-11-05,2019-11-05T14:20:52.000Z,Wrong Number,b7095468664400a00
2019-11-05,2019-11-05T14:22:54.000Z,Wrong Number,6764a8caa755cc776
2019-10-23,2019-10-23T13:54:19.000Z,No Answer,899498986ac96ab48
2019-11-05,2019-11-05T14:23:36.000Z,Wrong Number,5aca8cba99a80b99
2019-11-05,2019-11-05T14:21:40.000Z,Wrong Number,57b408600b6ac5a9b
2019-08-02,2019-08-02T16:03:14.000Z,No Answer,564c9b48558669584
2019-08-02,2019-08-02T16:02:57.000Z,No Answer,564c9b48558669584
2019-11-12,2019-11-12T22:52:55.000Z,Left Voicemail,559a57096c845875b
2019-08-08,2019-08-08T17:36:38.000Z,Left Voicemail,a700b740c47bb6540
2019-07-03,2019-07-03T17:53:31.000Z,No Answer,87cac0a0908b7b99b
2019-07-10,2019-07-10T23:14:21.000Z,Left Voicemail,405a97aa459a455c6
2019-08-08,2019-08-08T13:17:15.000Z,No Answer,9046bc96086a7bc6
2019-08-08,2019-08-08T13:39:18.000Z,No Answer,6ac969ab5c96950c
2019-06-19,2019-06-24T12:31:00.000Z,Wrong Number,c6ac577c5cb5c6b80
2019-06-25,2019-06-25T18:38:59.000Z,No Answer,75a0967a8c4b47904
2019-08-08,2019-08-08T21:15:29.000Z,Not in Service,69b86bc58064b59c6
2019-08-08,2019-08-08T21:15:13.000Z,Left Voicemail,69b86bc58064b59c6
2019-08-08,2019-08-08T21:15:24.000Z,No Answer,69b86bc58064b59c6
2019-06-19,2019-06-24T12:31:06.000Z,No Answer,b5a0a9579aa884ba
2019-06-25,2019-06-25T18:51:04.000Z,Left Voicemail,5764645465478ab48
2019-06-25,2019-06-25T18:43:31.000Z,Left Voicemail,66068404654a97b7b
2019-08-08,2019-08-08T21:13:12.000Z,Left Voicemail,66068404654a97b7b
2019-08-09,2019-08-09T15:36:35.000Z,No Answer,66068404654a97b7b
2019-08-08,2019-08-08T17:10:43.000Z,No Answer,cb56990950a04ab56
2019-07-22,2019-07-22T22:13:30.000Z,Wrong Number,5870a056aab67c67b
2019-07-24,2019-07-24T23:19:10.000Z,No Answer,76b99749605588480
2019-07-24,2019-07-24T23:22:46.000Z,Wrong Number,698460957b98cc70
2019-07-24,2019-07-24T23:22:33.000Z,Connected,698460957b98cc70
2019-10-16,2019-10-16T22:02:16.000Z,No Answer,7c8645b64574547c
2019-10-16,2019-10-16T22:02:10.000Z,No Answer,7c8645b64574547c
2019-10-16,2019-10-16T22:01:56.000Z,No Answer,7c8645b64574547c
2019-10-21,2019-10-21T21:21:40.000Z,No Answer,7c8645b64574547c
2019-10-16,2019-10-16T22:02:03.000Z,No Answer,7c8645b64574547c
2019-08-02,2019-08-02T16:03:08.000Z,No Answer,700bab40a49a5cc84
2019-11-07,2019-11-07T21:30:24.000Z,Left Voicemail,7c67ba664ac865a04
2019-09-10,2019-09-10T22:15:50.000Z,No Answer,c59a695c0b84074b8
2019-09-10,2019-09-10T21:21:25.000Z,No Answer,c59a695c0b84074b8
2019-06-19,2019-06-24T12:31:04.000Z,Left Voicemail,45567b400bb686a9b
2019-10-21,2019-10-21T21:06:50.000Z,No Answer,45567b400bb686a9b
2019-07-11,2019-07-11T23:14:48.000Z,Left Voicemail,45567b400bb686a9b
2019-09-10,2019-09-10T22:16:09.000Z,No Answer,56744904ca5a046cb
2019-10-15,2019-10-15T14:04:43.000Z,Wrong Number,a487cb705b49c59b6
2019-10-15,2019-10-15T13:43:57.000Z,Wrong Number,b756c9096bb964a60
2019-12-03,2019-12-03T20:59:05.000Z,No Answer,c8448b8b9c04a6b56
2019-12-03,2019-12-03T20:50:13.000Z,No Answer,6985a8595b0489056
2019-12-03,2019-12-03T20:55:10.000Z,No Answer,79b4b9acb66a90688
2019-10-17,2019-10-17T13:34:47.000Z,No Answer,598574057ba8aa9ab
2019-06-26,2019-06-26T17:37:24.000Z,No Answer,767540958a0497bcb
2019-09-12,2019-09-12T14:25:35.000Z,No Answer,bb9a768b0a80805cb
2019-12-10,2019-12-10T20:15:14.000Z,Not in Service,cbc060c06674b4cc6
2019-09-12,2019-09-12T14:27:24.000Z,Wrong Number,a0b86c004aa5745c4
2019-12-10,2019-12-10T20:14:15.000Z,Left Voicemail,80b975a6548b5c8
2019-09-12,2019-09-12T14:31:12.000Z,Wrong Number,b96a49b50ab509000
2019-10-03,2019-10-03T20:09:17.000Z,No Answer,b96a49b50ab509000
2019-09-12,2019-09-12T14:26:45.000Z,Not in Service,8696bc805588669ab
2019-10-17,2019-10-17T21:13:00.000Z,Connected,ab8cb4bc80906ab64
2019-10-23,2019-10-23T21:50:35.000Z,No Answer,840649908cb5404a6
2019-10-21,2019-10-21T21:14:14.000Z,No Answer,aa8b640494759ac08
2019-10-21,2019-10-21T21:13:05.000Z,No Answer,aa8b640494759ac08
2019-10-29,2019-10-29T21:10:01.000Z,Left Voicemail,a4c8b00b76b978b96
2019-08-09,2019-08-09T15:34:29.000Z,No Answer,47aacc89a4c895a7
2019-08-09,2019-08-09T15:34:24.000Z,No Answer,47aacc89a4c895a7
2019-10-21,2019-10-21T21:38:00.000Z,No Answer,47aacc89a4c895a7
2019-07-11,2019-07-11T23:12:36.000Z,Left Voicemail,47aacc89a4c895a7
2019-08-09,2019-08-09T15:34:16.000Z,Not in Service,47aacc89a4c895a7
2019-12-05,2019-12-05T16:56:12.000Z,No Answer,c86a75696a6ca5c04
2019-12-05,2019-12-05T18:11:51.000Z,Connected,abc09665aa00894c
2019-12-05,2019-12-05T16:59:00.000Z,No Answer,6c644b6c567659040
2019-10-07,2019-10-07T20:07:47.000Z,Left Voicemail,a6c6466c9665aab06
2019-12-20,2019-12-20T17:37:04.000Z,Left Voicemail,9696867cc5a7bb0b
2019-07-16,2019-07-16T21:30:15.000Z,No Answer,ab40c5c56a95845
2019-04-30,2019-04-30T21:25:06.000Z,Connected,b86c609ba4c67c976
2019-12-10,2019-12-10T21:00:28.000Z,No Answer,c90a89b7b6494ab08
2019-12-06,2019-12-06T20:24:03.000Z,Left Voicemail,46abbac84c9c70ab0
2019-12-11,2019-12-11T20:57:21.000Z,Left Voicemail,46abbac84c9c70ab0
2019-10-16,2019-10-16T15:14:37.000Z,Left Voicemail,465ab8580ccb9a8a6
2019-08-08,2019-08-08T13:19:15.000Z,Left Voicemail,445cc6cbb58c795b0
2019-08-08,2019-08-08T13:12:54.000Z,Left Voicemail,695b556b75ca90896
2019-08-08,2019-08-08T13:14:24.000Z,Not in Service,85c49547a8bc7795b
